1,0x00000000219ab540356cbb839cbe05303d7705fa,Eth2 Deposit Contract,7,825,474.000069 Ether,6.65298890%,156,655
2200,0x8f6cfecb68f210c629150fd8b89a6acf25d83a2c,,4,203.86216127 Ether,0.00357400%,4
2201,0x2caf4a4e168e627cda9a4b5b16419a94924c4eed,,4,201.77002823 Ether,0.00357222%,11
2202,0x446fab5b61253cc67082291a2cbf4baca9a043f5,,4,200.17497616 Ether,0.00357087%,4,453
2203,0xdf97456cb5d4d8d22f578cbf7eff865a6358f5c6,,4,199.97546014 Ether,0.00357070%,9
2204,0xdcba7cea1ec12e7d5fa2c6759c979e3bb53e671a,,4,199.96948509 Ether,0.00357069%,28
2205,0x8d92c2a9c38ca657246e2d8d4fc4af61187172b9,,4,198.67944047 Ether,0.00356959%,36
2206,0xd4ffd5bdc785fe5f8b8d3568ab43b8da8492ca4d,,4,192.67357503 Ether,0.00356449%,63
2207,0x2283049a0bcf109b8d776e8b2d9aabe6eb10f161,,4,186.51680165 Ether,0.00355925%,2
2208,0x3c700441c7ea3d58f754e8b4612250ed9210cd1b,,4,184.86135368 Ether,0.00355785%,22
2209,0x483456aed1c5dc77fda49c96fae52fcb718a170d,,4,183.02006694 Ether,0.00355628%,78
2210,0x811ee271ba863149bb1e18613ba449bdba2055a3,,4,174.45753239 Ether,0.00354900%,51
2211,0x4cb641a28918351d062f2758aedc8ca5f31a9a98,,4,169.95482692 Ether,0.00354517%,36
2212,0x50d6ca5510e9e6b093975afc94981325355a64f1,,4,168.68319 Ether,0.00354409%,15
2213,0x5797f722b1fee36e3d2c3481d938d1372bcd99a7,,4,168.62104419 Ether,0.00354404%,4,451
2214,0xac9fff68c61b011efbecf038ed72db97bb9e7281,,4,167.87692114 Ether,0.00354341%,19
2215,0x4be0444dfb39764e32d0affd6fa3250f20b6f540,,4,162.5 Ether,0.00353884%,3
2216,0xe11df3aef9384d15a7c7dcf866d0975ea466e567,,4,150.883811 Ether,0.00352896%,5
2217,0x9edd8f8f935bc13d258f4310bb8eb38525eec32b,,4,145.34702923 Ether,0.00352425%,2
2218,0x55bae51487eabbd8854b84d66dc202e5a18555ae,,4,142.97177891 Ether,0.00352223%,9
2219,0x088cd92de8d6d9edd0d4b90c9abecd0e8042243f,,4,140.78186625 Ether,0.00352037%,3
2220,0x77ca953489b1c4ba7bc6c53b58b35613b587ceff,,4,133.50825812 Ether,0.00351419%,6
2221,0xe1e143d8557960c8f4cddb8f78ae1dbb60e58578,,4,114.87077978 Ether,0.00349834%,16
2222,0x82ec51addba4b44266e072d92e221387bc39efc2,,4,114.80159544 Ether,0.00349828%,20
2223,0x3a1f45977ec80a789aac8b139964be028226abb8,,4,111.78116058 Ether,0.00349572%,36
2224,0xea54dc3db9e248f274a251512372fb9dfe84d364,,4,110.65220932 Ether,0.00349476%,130
2225,0x4846d366d5a6cf040313a2668f88d13f83a8600b,,4,107.90856362 Ether,0.00349242%,2
2226,0x9b76815522a6d03d06769f3f79239ec8c9356d36,,4,107.56002367 Ether,0.00349213%,25
2227,0x70ece0322a86e5e10c5afe07b03680f5c183b592,,4,105 Ether,0.00348995%,8
2228,0x5f8675473f8cc00fe4b01ac271628d0a2cba53f5,,4,102.86582575 Ether,0.00348814%,116
2229,0x38720d56899d46cad253d08f7cd6cc89d2c83190,,4,101.49012032 Ether,0.00348697%,174
2230,0x35d2d03607b9155b42cf673102fe58251ac4f644,,4,101.48945327 Ether,0.00348697%,20,699
2231,0x9093d3194d887891994e79f35cd5c6872b085dab,,4,100.98908 Ether,0.00348654%,55
2232,0x4ed15cd141925f7980316176c601284f5e56278b,,4,100 Ether,0.00348570%,2
2233,0x000e0e5701b14fb77160bcc7bfe7256522d5927b,,4,099.99055 Ether,0.00348569%,5
2234,0x3df9f9769a6de8d82cd5d570b7515768ca81b7bd,,4,095.38943937 Ether,0.00348178%,5
2235,0x8004b4a5795899e4c25c598fbf7d0e7f737ce15a,,4,095.12976674 Ether,0.00348156%,25
2236,0x898c16e6fd93d0d55a25eff266baab8a206afb04,,4,087.98472299 Ether,0.00347548%,2
2237,0x7b4576d06d0ce1f83f9a9b76bf8077bffd34fcb1,,4,083.88961414 Ether,0.00347200%,4,778
2238,0xee8d6eb930d75d0d3949083672b3e8a9a7a646c2,,4,083.20780306 Ether,0.00347142%,144
2239,0xd21d0ff68445891498e21f1068eae04c5a207010,,4,079.96175373 Ether,0.00346866%,253
2240,0x5b26c7f4b87579d1ff0e2ad13e584f581eeaf857,,4,075.2759507 Ether,0.00346468%,2
2241,0x4adf44961a7cbe8ee46b2bf04e7198e879677825,,4,074.03842223 Ether,0.00346363%,443
2242,0x223ae210a88d8a9218984acae233c9140892c614,,4,068.74272289 Ether,0.00345913%,7
2243,0xe13d5f9ad649cfd0a68acf39f94c0777b06341c2,,4,064.85684519 Ether,0.00345582%,17
2244,0xdd49ab695b84f1e8704806c440b893170111326e,,4,064.84237884 Ether,0.00345581%,18
2245,0x3c95e01356bf43bc5b0460f65fc09d3eba6b89d5,,4,061.98822369 Ether,0.00345338%,2
2246,0x0b3350f349b992f5d8aab9c79c7eabe130155b12,,4,060.19699234 Ether,0.00345186%,2
2247,0x48dafe1aac23a0a04a6df67414703b891f5d192f,,4,058.51714099 Ether,0.00345043%,5
2248,0xcaf92abd8b9f873c7452d0adfb3b2cbd2f34f42f,,4,058.28973753 Ether,0.00345024%,74
2249,0x21458df8aadb83f8bba1f7ffaac756101b726777,,4,057 Ether,0.00344914%,5
2250,0xe5eb40fa3a4a0337a6ff952849bcf196abd91c31,,4,046.65298562 Ether,0.00344035%,12
2251,0x8be0012887a79af76839a02a8807de823cd2faa3,,4,044.52737199 Ether,0.00343854%,13
2252,0x7e59ff3cadd8b99b2267689069ccf4820c903f1b,,4,040.09883516 Ether,0.00343477%,12
2253,0x69255dc6fb8d09bf7b02f449f443a6c3c325bd0e,,4,036.75629 Ether,0.00343193%,2
2254,0x99f12d0b8ec9b667fba6c43e6a1c857f2314750c,,4,035.75869868 Ether,0.00343108%,2
2255,0x11f953e16ba89b2a0c3be70cd4ab3f3fd10f247b,,4,032.750651 Ether,0.00342853%,33
2256,0xf9440930043eb3997fc70e1339dbb11f341de7a8,,4,032.31827941 Ether,0.00342816%,1,502
2257,0xb59a226a2b8a2f2b0512baa35cc348b6b213b671,,4,022.9195139 Ether,0.00342017%,170
2258,0xdd9fd6b6f8f7ea932997992bbe67eabb3e316f3c,,4,022.31953167 Ether,0.00341966%,601,695
2259,0x8f717ec1552f4c440084fba1154a81dc003ebdc0,,4,020.17347038 Ether,0.00341783%,33
2260,0x70e1b384fe335222529f5e685b371ff2e658cbd7,,4,010.95426873 Ether,0.00341000%,281
2261,0x1ce4c630b595b37388c3582d16e3a59d752985f2,,4,009.99375491 Ether,0.00340918%,9
2262,0xe2b355672a7189b97b07d504e19ff9a194476a2b,,4,008.76328 Ether,0.00340813%,3
2263,0x0c2ba8069918dbeee85d4bc2b00d8739f8db8ac2,,4,007.99205623 Ether,0.00340748%,14
2264,0x78fd5af442b5a593795f1fd0799923703e519ee4,,4,003 Ether,0.00340323%,9
2265,0xe3b897146ec7a989fd93458431e5f8f546bfb30b,,4,002.28956237 Ether,0.00340263%,7
2266,0xb6edc2efa518a5a1bc2ccbb2840817d538723d69,,4,001.92732168 Ether,0.00340232%,9
2267,0x004cfb59553b5d5e78bad38ebbb506f44ed53992,,4,001.69874 Ether,0.00340213%,8
2268,0xabd46b0379ec293fd4bf0bf643c0ca3a8800dccd,,4,001.32459867 Ether,0.00340181%,46
2269,0x7aaa75b5002ededda089b96dd50c5cfc442772b3,,4,001.00055662 Ether,0.00340153%,11
2270,0x244ee547bf928cf21f7e101ca0138cbbd9853f52,,4,000.9984628 Ether,0.00340153%,2
2271,0xa6ccc563789f63352dd9465f0cc42d109f3dccdb,,4,000.99832 Ether,0.00340153%,6
2272,0x0f08fd3f92ab62afcc372ea57eeef609b7114213,,4,000.9979 Ether,0.00340153%,5
2273,0xde2025d222d182f0af53228533d22ddd6ea9a459,,4,000.989 Ether,0.00340152%,2
2274,0x6880b9ee0744cdd79af20d6de06c67d4d937ad91,,4,000.97574 Ether,0.00340151%,3
2275,0x9ea893caed91fcb41837235f80f88728c675b6df,,4,000.94596376 Ether,0.00340149%,18
2276,0x9282d03c8cf0ca53302167b5b97f0296d0b0d773,,4,000.53908145 Ether,0.00340114%,42
2277,0x314910981ffc53d46f6b4d0e73d4bf750e0a23dc,,4,000.51532111 Ether,0.00340112%,1
2278,0x4c67cd47dbb4d5211eb759e0de31b5a1ca70b557,,4,000.46416551 Ether,0.00340108%,12
2279,0x00f345f3766dd1498dc6970017db25adbf2d9ac1,,4,000.29916 Ether,0.00340094%,7
2280,0xd9549c336b3c9e6782fe5c215cc3633607245b73,,4,000.293868 Ether,0.00340093%,6
2281,0x3d10ed16c911cd22d100cbc00165c918a2df66bc,,4,000.099685 Ether,0.00340077%,9
2282,0x8c38e49c1becae6ee010a9eef7453fd5937dd839,,4,000.08779603 Ether,0.00340076%,3,885
2283,0x31ea2158cc3117ade4e1a685919d083ad7df5d59,,4,000.067874 Ether,0.00340074%,2
2284,0xe40de20d330b7c02df70ac82d55ae577c4b16b96,,4,000.04392554 Ether,0.00340072%,25
2285,0x6c01a26e6ea6f522c329cb8cd3f33a0c0bac52dc,,4,000.001 Ether,0.00340068%,2
2286,0xfdfa88bb655af892792af46cafb06dab467e6fa0,,4,000 Ether,0.00340068%,2
2287,0x704ab1150d5e10f5e3499508f0bf70650f028d4b,,4,000 Ether,0.00340068%,2
2288,0x9edc90f4be210865214ab5b35e5a8dd77415279d,,4,000 Ether,0.00340068%,2
2289,0x69bfab33d261214913ca8a8fadc25cb089ba5f6b,,4,000 Ether,0.00340068%,2
2290,0x4835e888aa679bb55169a851cd476c2b45db8597,,4,000 Ether,0.00340068%,1
2291,0x3d17b5fe3a20ba60dff84458a4c1f419ab202891,,4,000 Ether,0.00340068%,2
2292,0xabc912d1da1d70479ac687c133d3269fec0a1b3f,,4,000 Ether,0.00340068%,2
2293,0xdfc55363792879bab7ab427dd0e7e06027b328fd,,4,000 Ether,0.00340068%,0
2294,0x20cf573a260ade355ea5a63a3af0697c278290f8,,4,000 Ether,0.00340068%,2
2295,0x4672ba4679bd401cd53d9f358f24b8094615bec8,,4,000 Ether,0.00340068%,2
2296,0x92e5a00cfaee34e73b51de5aadfde865f61ba0ef,,4,000 Ether,0.00340068%,0
2297,0x8bf297f8f453523ed66a1acb7676856337b93bf0,,4,000 Ether,0.00340068%,1
2298,0x8dd6a9bae57f518549ada677466fea8ab04fd9b4,,4,000 Ether,0.00340068%,1
2299,0x024a098ae702bef5406c9c22b78bd4eb2cc7a293,,4,000 Ether,0.00340068%,1
2300,0x2bade91d154517620fd4b439ac97157a4102a9f7,,4,000 Ether,0.00340068%,1
2301,0x29cc804d922be91f5909f348b0aaa5d21b607830,,4,000 Ether,0.00340068%,1
2302,0x6ec96d13bdb24dc7a557293f029e02dd74b97a55,,4,000 Ether,0.00340068%,1
2303,0xf3eb1948b951e22df1617829bf3b8d8680ec6b68,,4,000 Ether,0.00340068%,1
2304,0x86cdb7e51ac44772be3690f61d0e59766e8bfc18,,4,000 Ether,0.00340068%,1
2305,0x41c3c2367534d13ba2b33f185cdbe6ac43c2fa31,,4,000 Ether,0.00340068%,1
2306,0x8009a7cbd192b3aed4adb983d5284552c16c7451,,4,000 Ether,0.00340068%,1
2307,0x0a2ade95b2e8c66d8ae6f0ba64ca57d783be6d44,,4,000 Ether,0.00340068%,1
2308,0x3f30d3bc9f602232bc724288ca46cd0b0788f715,,4,000 Ether,0.00340068%,1
2309,0x46c1aa2244b9c8a957ca8fac431b0595a3b86824,,4,000 Ether,0.00340068%,1
2310,0xaec65db24d6009f8d96fe27b5441b046d1d26ffa,,3,999.999706 Ether,0.00340068%,8
2311,0xd665d618f969191db9d71aa0b435c14a4bcdd39c,,3,999.999664 Ether,0.00340068%,1
2312,0x11b539be2306cfc4d653effb638f9ee1574860fa,,3,999.99916 Ether,0.00340068%,2
2313,0xb14cc8de33d6338236539a489020ce4655a32bc6,,3,999.99171197 Ether,0.00340068%,7
2314,0xb934c59ac62bdbe4aab4fefd4eec8f2209f3554a,,3,999.98331581 Ether,0.00340067%,2
2315,0x28305e9e15a80af96c24340ee4c8fabbc0a29502,,3,999.981606 Ether,0.00340067%,3
2316,0xa9c86110027f012da893fd4e2797d8b6cc934232,,3,999.89958 Ether,0.00340060%,3
2317,0x2d97fe3b0b2313dea19c7ee85565e44535eef9dd,,3,999.499832 Ether,0.00340026%,3
2318,0x283adc8f939d758082ea9f1f2e139c3b66501a47,,3,998.00002107 Ether,0.00339898%,230
2319,0x56ead3916e3fb628aac1ae325be31fa3959bcdeb,,3,990.004664 Ether,0.00339218%,5
2320,0x43376a39ddbe92f0d62bd48d5db331b0d45ddd51,,3,987.421832 Ether,0.00338999%,4
2321,0x3b728e8f865577cac6f6652462a6acb269858394,,3,986.12456772 Ether,0.00338889%,27
2322,0x645b95ace9798e2252a1e536feeda156e1a55d6f,,3,982 Ether,0.00338538%,4
2323,0x860e37ec32cd35f18b6d7ed052ac1d5d940db867,,3,980.26823971 Ether,0.00338391%,19
2324,0x9d60035f6f19ecb8a8daaa622ad53cdbbae08279,,3,978.619233 Ether,0.00338251%,36
2325,0x474129cd4866ee66eac218707d6c2f5a6e6d6987,,3,975 Ether,0.00337943%,3
2326,0x74c6fc6ec3a1611156d768ec4b890275f989ac62,,3,971.45033253 Ether,0.00337641%,12
2327,0xc29431c1e8e010083791799594e99cbcc6346245,,3,967.97241216 Ether,0.00337345%,5
2328,0xa2345cfdac2b338cf25b390b4107470d9675babb,,3,967.09368987 Ether,0.00337271%,33
2329,0xa7b790bcea75a61e3b64902e7816f912c573a55d,,3,963.845791 Ether,0.00336995%,244
2330,0xfb633f47a84a1450ee0413f2c32dc1772ccaea3e,,3,961.36523586 Ether,0.00336784%,8
2331,0x2c6e72a7625ecb9d1d639d0182be312c37e785b1,,3,960.91256095 Ether,0.00336745%,19
2332,0x7ba196ac0f14403d06184b53ee40727a4e88e34a,,3,959.66896345 Ether,0.00336639%,11
2333,0x4c5de64a271476dfd7c5166334392ef3811d34fc,,3,959.12553153 Ether,0.00336593%,38
2334,0x350fa1ad512ab74b7370eddc654497da1be7b536,,3,952.82988375 Ether,0.00336058%,1
2335,0xa53f12a20fd687cff5e0b2c8191139629bc8d511,,3,952.78684033 Ether,0.00336054%,836
2336,0x0127b1e0ccc2bb61ee1f564a963a198920b24a08,,3,944.9437711 Ether,0.00335388%,11
2337,0x8976b582d099d573b41dbe918ae71b6e362c8006,,3,940.4984964 Ether,0.00335010%,14
2338,0x8d5ef172bf77315ea64e85d0061986c794c6f519,,3,940 Ether,0.00334967%,2
2339,0x8895eb726226edc3f78cc6a515077b3296fdb95e,,3,940 Ether,0.00334967%,1
2340,0xd8a1763a3bfa8426d1af5172276b65d42e6f4041,,3,937.87586794 Ether,0.00334787%,48
2341,0xd27633e088309b4e3c6d5792329d0a1af683579f,,3,924.4747172 Ether,0.00333647%,174
2342,0x29214bc0a289ccc26f4a15e0aa98003b09f13f7e,,3,921.02709748 Ether,0.00333354%,78
2343,0x5aca07704bf1cc640ca750303404d4c766c90632,,3,920.83462565 Ether,0.00333338%,169
2344,0x92e558c327434fedab19671ce07999df2a27f3c7,,3,912.0387613 Ether,0.00332590%,53
2345,0x0c719d133ac51642e1526ed4628a34c9ecdf4339,,3,908.37168711 Ether,0.00332278%,8
2346,0xe61a317e28569e4b15b818b9188891f2fa47956e,,3,903.89465584 Ether,0.00331898%,13
2347,0x9546c0f8260cc1560a0db625ea4eec1a823866ac,,3,901.98218844 Ether,0.00331735%,32
2348,0x26f0f466526c392c6447a5dd39289418c1b7369a,,3,901.63999774 Ether,0.00331706%,3
2349,0x85d40040bed7b43e1c9000e2be2a7e04c3381cc0,,3,900.09314 Ether,0.00331574%,151
2350,0x9b0fd74e42ab6dae4316fbb0cfda1695e38c6776,,3,899.91335152 Ether,0.00331559%,40
2351,0xfb5e2f6c20a00dd6901786bb3d70b8126c1a0099,,3,884.28494687 Ether,0.00330230%,12
2352,0x90f47dc4ce75a9538e01877dc5e725855dc3b982,,3,882.471915 Ether,0.00330076%,47
2353,0xf3af1912e23d275c5754dedc3b0ae7c162aad239,,3,881.80824144 Ether,0.00330020%,22
2354,0xe94da6b1271d5a8b58eb35c4074778cf07d5007c,,3,874.75036936 Ether,0.00329420%,6
2355,0x858ed99ab77e343b1b40b42b8c67c45c1cd3f0c8,,3,871.49314563 Ether,0.00329143%,28
2356,0x5d22045daceab03b158031ecb7d9d06fad24609b,DeversiFi 2,3,868.70862128 Ether,0.00328906%,10,096
2357,0x164c134db07a49062fda7e8d6f3c0b77e5044922,,3,867.0905986 Ether,0.00328769%,26
2358,0xfd5fe019d9ea1765cd8f7a9c35994e5cb0247a61,,3,861.77176997 Ether,0.00328316%,38
2359,0x12791a3514897a767c5898db65d579f6bd2a6f69,,3,860.47420179 Ether,0.00328206%,10
2360,0x9dc67bdf8fa21859af717355949ce8ad702d82ad,,3,860.01068697 Ether,0.00328167%,9
2361,0xd28a81d6c49a1872233793eaa07d7fe3b8a0e7f2,,3,857.84 Ether,0.00327982%,41
2362,0xad98e8b2ab6464ee31211db72e5f8240a37ce939,,3,851.991495 Ether,0.00327485%,4
2363,0x81c8b60f9ce25809b4425e4a582459ed24cd49fe,,3,850.99705579 Ether,0.00327400%,30
2364,0x8b3ce9e912d26f8a3dae6d8607384c73b4c267e9,,3,849.76607741 Ether,0.00327296%,23
2365,0x2acdcbbf43fd6e3772e2ce9a0cae727312abeb0d,,3,845.82354564 Ether,0.00326961%,74
2366,0x102a6df6e708aab763dcb0f4e7825291a98c26fa,,3,844.65480199 Ether,0.00326861%,5
2367,0x0c9961e933a68b84103ae12d58c3711893fb474c,,3,837.9172967 Ether,0.00326288%,19
2368,0x3b71ccd22b402ec3ca7328140a257fa9a7821c01,,3,834.79680328 Ether,0.00326023%,4
2369,0x2ad302574e58e263861c973618ba736d6b8fbc92,,3,834.73267921 Ether,0.00326018%,91
2370,0x638edf6438ec145454b3ea483fea7339377fe80f,,3,830.48014325 Ether,0.00325656%,11
2371,0x65cec57a4993991d85f0c2b81dfe966062c10dd3,,3,829.75223295 Ether,0.00325594%,30
2372,0x0a7a829f1ab0eef58c557a107187857467834c13,,3,823.11574661 Ether,0.00325030%,5
2373,0x790bdcfcf3bf60321a8922427225c024417f9922,,3,819.19343204 Ether,0.00324697%,4
2374,0x91dca37856240e5e1906222ec79278b16420dc92,,3,818.25918245 Ether,0.00324617%,149
2375,0xe8e9850586e94f5299ab494bb821a5f40c00bd04,,3,814.999139 Ether,0.00324340%,2
2376,0xd8e749e457fcd1918c9a589bfaa87db9f8e154d6,,3,814.78963237 Ether,0.00324322%,383
2377,0x7e61e4b9a21a5289d75faaecd0de5e3ce23c2d27,,3,810.80882628 Ether,0.00323984%,57
2378,0x8a355fc39a4d287173b1932dbc51871b4dc7ada1,,3,810.15086262 Ether,0.00323928%,19
2379,0x0eab74d45feefd4e31280494780c4dda7966ddc0,,3,807.01246596 Ether,0.00323661%,79
2380,0x88ee4389fc47819bfd6d3fa92412c13112689a3c,,3,805.6125128 Ether,0.00323542%,23
2381,0x9ba9798db11dc3e9bbeab40d598c613a589a35d5,,3,802.87918787 Ether,0.00323310%,2
2382,0x30a6fe4daace77c4f4f5e2f2940eb500d235fbc4,,3,800.084548 Ether,0.00323072%,8
2383,0x200da3b2143ddb637a3597feba77670096c6e1f9,,3,800.06064532 Ether,0.00323070%,1
2384,0xb15a89e711d18e8bf70b396c53c7ac6c86f9f135,,3,795.71230866 Ether,0.00322700%,20
2385,0x02e8d0891a72c5aecb6741ea011a6c56925bc40d,,3,794.60357245 Ether,0.00322606%,51
2386,0x506eeaf03f260aa7fae0c7efc04624d40c584d4b,,3,785.75641685 Ether,0.00321854%,7
2387,0x6a3e5f7b25f67ad08814af7d2e1ee48db598c064,,3,783.51292566 Ether,0.00321663%,17
2388,0x23c588b8d1ec0cf9973dce6897ac3ccd2e190a3a,,3,781.02179096 Ether,0.00321451%,51
2389,0xdf8dafaaadac87ba6827aeac8ba11683ff28ebed,,3,778.96039557 Ether,0.00321276%,10
2390,0xabea9132b05a70803a4e85094fd0e1800777fbef,zkSync,3,774.1743737 Ether,0.00320869%,131,241
2391,0xec00bc63c3f3d2cfeabb126158792bd3a77827ab,,3,772.064696 Ether,0.00320690%,4
2392,0x9a67f1940164d0318612b497e8e6038f902a00a4,,3,770.1929034 Ether,0.00320531%,180
2393,0x85a45bdc492bd6d6e5a5bc80c8445a5d5ab9a44e,,3,756.7593 Ether,0.00319389%,0
2394,0xf28c3353d48f96c5d1113aa7e738e6708e837d23,,3,754.10481926 Ether,0.00319163%,11
2395,0x5c02b021aa2f9f1c019826201ecf7aa74e1c5a60,,3,751.97161265 Ether,0.00318982%,12
2396,0x7550bbbd07df5f5d9557fb67991a530b030ba47a,,3,750.97421431 Ether,0.00318897%,30
2397,0x71ae848458feda90da829b70875343552dc821a0,,3,743.22763847 Ether,0.00318238%,172
2398,0xcf877f280ab2f608b90fde25bdf07404797bcc11,,3,732.14805703 Ether,0.00317296%,6
2399,0x104184bb630d2d9f086c8c56202dab07374120cc,,3,726.1254974 Ether,0.00316784%,9
2400,0xf35a6bd6e0459a4b53a27862c51a2a7292b383d1,,3,723.53207556 Ether,0.00316564%,250
2401,0x170f6e6eaa7ee3cf7e6e5278dad9f5769eda365b,,3,718.3013774 Ether,0.00316119%,8
2402,0x48b88c6f624b8f763d9a0ded3bd2a775ae4989a2,,3,710.14238597 Ether,0.00315425%,132
2403,0x8525c27867b6e96dff8e965d836f8350bdc248f9,,3,705.0475949 Ether,0.00314992%,54
2404,0xc948eb5205bde3e18cac4969d6ad3a56ba7b2347,,3,704.44636901 Ether,0.00314941%,220
2405,0x5781641d74cdeda2bcdee708e94c8a17da9860ab,,3,700.15799392 Ether,0.00314577%,32
2406,0xac38fee4add711a8b5bda9210e95951da277e8b2,,3,700.04925569 Ether,0.00314567%,50
2407,0x38d5108eb3ced172428c60bd1650c2b77f34cc6e,,3,697.021 Ether,0.00314310%,4
2408,0x5752b1be003729f0d1950d35668321d5ef5ff893,,3,697.021 Ether,0.00314310%,4
2409,0xedac09ee1778403d0e969a4d107f82010e8fd2bc,,3,697.021 Ether,0.00314310%,4
2410,0xf4e11b89519eccd988a56749f1c64ad9bfe0298f,,3,694.72301639 Ether,0.00314114%,251
2411,0xe7d6261b7c4e2c78b855822e34f5be92af9cec29,,3,694.09592879 Ether,0.00314061%,26
2412,0x324cac984d3f7f40bc00ba9621d341769c90a97a,,3,692.65144157 Ether,0.00313938%,341
2413,0xbb025d470162cc5ea24daf7d4566064ee7f5f111,,3,683.18905053 Ether,0.00313134%,415
2414,0x963f971a9a10926a0bb28be1f73e1b6160fb4b59,,3,682.58527067 Ether,0.00313083%,35
2415,0xe851048c101abbdac26615c44dcec4c051864125,,3,674.90702981 Ether,0.00312430%,75
2416,0xd21711a50be597d1a4368bc13fe3e0eb543cdff3,,3,670.58994995 Ether,0.00312063%,166
2417,0x4eebb3879cf4c965247144af200c75f365d331c5,,3,668.98998163 Ether,0.00311927%,2
2418,0xc88edff46b3ffb00d113da95179cf0646561b920,,3,665.50715265 Ether,0.00311631%,1
2419,0xbdaa89abc852fbca3c2b64ce2d6ab4dbad02e759,,3,665.00895476 Ether,0.00311588%,59
2420,0x810eb01178110041a6720a29b4e967749448d195,,3,662.2779122 Ether,0.00311356%,6
2421,0x8273bfa972803d5b3f46d8f5dfd766b4f39e8c6a,,3,660.43230036 Ether,0.00311199%,23
2422,0xb7ceb4315ca1d38614ea1725d6289215b615289c,,3,654.8100643 Ether,0.00310721%,5
2423,0xb911c9ab63600b84b17ef37720b332c73231e904,,3,653.99071528 Ether,0.00310652%,851
2424,0x7a4d04455d1b4daaaa686901e873d28544743b9d,,3,653.395695 Ether,0.00310601%,3
2425,0x62dd85faddd8a263442bc04517b3748e5532088e,,3,649.31490551 Ether,0.00310254%,186
2426,0xcd51cb2c1a25aa5ec76c046040b8a161fcefe882,,3,648.59711099 Ether,0.00310193%,7
2427,0xb54311b0d7b243693e99027d9f5b1d0d4e59d8ef,,3,647.07106721 Ether,0.00310063%,531
2428,0xfadb1e5913c439e5bde92826a5b820475f58d24c,,3,636.60191178 Ether,0.00309173%,88
2429,0xa01aa2196724a39290f465b3925e5dcafe7f2256,,3,630.6715163 Ether,0.00308669%,53
2430,0xe4c00cfd4aa493ad890ef83ad9d643a788b17bd9,,3,625.86147582 Ether,0.00308260%,104
2431,0xfa015a50101354436654c862584e46cda39873c9,,3,623.45773551 Ether,0.00308056%,3
2432,0x4cd33f78b9ccc3c362fa92c8b94e94c9c2559363,,3,619.27367435 Ether,0.00307700%,13
2433,0x68c4b7d05fae45bcb6192bb93e246c77e98360e1,Metronome: Proceeds,3,619.00471158 Ether,0.00307677%,37
2434,0x1d1f5290ca8fa1cb1641f1795e3fd588b2dcfb79,,3,618.59942953 Ether,0.00307643%,39
2435,0x1485e9852ac841b52ed44d573036429504f4f602,,3,618.03619922 Ether,0.00307595%,55,061
2436,0x882761b183ac11be03452d84a8f67458ca4a8b89,,3,617.23669141 Ether,0.00307527%,336
2437,0x7fa79231905170f59200170e0df96e188b1923ab,,3,616.63290411 Ether,0.00307475%,3
2438,0x43f674778df05c5a7f446483a2ac3da48d4bddd6,,3,600.5713753 Ether,0.00306110%,15
2439,0x888888885184115d64a4a868b3fdd91c44de470a,,3,600 Ether,0.00306061%,83
2440,0xe8cbe592c840de23ef99287954538d1d5d1a921e,,3,599.84717156 Ether,0.00306048%,48
2441,0xa6b3e1578eca5e151e24fc057f1b4b649abd7742,,3,599.28135237 Ether,0.00306000%,29
2442,0x00192fb10df37c9fb26829eb2cc623cd1bf599e8,2Miners: PPLNS,3,598.94831498 Ether,0.00305972%,3,253,147
2443,0xb303da500f837d75c815e841493491b9d24771fa,,3,592.06237753 Ether,0.00305387%,95
2444,0xcd6eb888e76450ef584e8b51bb73c76ffba21ff2,,3,589.79295799 Ether,0.00305194%,84
2445,0x86e8fd8fb0f3c29920106d9eb85a185c30d3646c,,3,589.79002877 Ether,0.00305193%,12
2446,0x8894f4976502e8fb53c6ac6e59baea2fe8d2bc26,,3,589.581302 Ether,0.00305176%,7
2447,0x720d8790666bd40b9ca289cbe73cb1334f0ae7e3,,3,588.95099496 Ether,0.00305122%,60
2448,0xdfc1f7451ca69efbc2e515dd00845b9f6ab730a4,,3,588.79054508 Ether,0.00305108%,29
2449,0xea8e52b4a5cd2551aba6b09f0a7e170e6f3f637a,,3,584.99235599 Ether,0.00304786%,1
2450,0x49b358f0fb28606bc040df582edc3b2207e60d10,,3,584.78022429 Ether,0.00304767%,22
2451,0x63c61b20f52c05c0aaa6a9184da0a77c8f5c6519,,3,576.84280183 Ether,0.00304093%,23
2452,0x98f0eccac8be6ca81565007e5f879a217fb1e316,,3,572.601 Ether,0.00303732%,32
2453,0x897e3bc14ed74624a4ac2882cf52dfc4084a661b,,3,572.5115865 Ether,0.00303724%,67
2454,0x180961956347a2370f59aebf3dc085474624b775,,3,570.44152894 Ether,0.00303548%,297
2455,0x2dec1571483d7b246c784456c36edb31bce3ec28,,3,570.11764923 Ether,0.00303521%,41
2456,0xf1aef5db6da2c29c35ad53ea89eb984ebd7a8243,,3,569.8829 Ether,0.00303501%,8
2457,0xf32fc9dde9280e99125b555fe79571adf3a8e162,,3,566.76830797 Ether,0.00303236%,1,074
2458,0xed46a65c56c63d632aee7652fb766a548b230578,,3,557.017 Ether,0.00302407%,45
